review,rating
"Ketika membuka artikel muncul notif ""tidak bisa membuka artikel, silahkan coba lagi nanti"" udah saya close, reset, hapus cache ttp sama. Tolong d perbaiki. Thanks.",4
"dokter nya informatif banget dan profesional semua, banyak spesialis nya tinggal pilih mau konsul ke mana, bisa atur jadwal buat konsul juga, aplikasinya gampang banget buat dipake 👍🏻, semoga selalu bisa mempertahankan kualitas ya halodoc 🙏🏻",5
"Aplikasi Sangat membantu, apalagi karena berafiliasi dengan Kemenkes RI, hanya saja aplikasi sering terkendala dalam jaringan, perlu diperbaiki lagi. Thanks",5
"Sangat bagus sekali,, dokter nya langsung mau jawab,, dan siap di tanya kpan aja,, tapi sayang metode pembayaran nya ribet,, untuk orang awam sprti saya,, hrus pake bca kartu debit dan lain nya,, coba bisa isi lewat alfa atau indomart pasti lebih bagus lagi,",5
"Baru download dan nyoba,ke spesialis mata, udah ngikutin pembayaran via gopay dan saldo kepotong, begitu connect sm dokternya ga bisa dong..error loading message terus, chat k cs tulisannya d respon 2 jam, masa nunggu balesan selama itu ga ad cs yg standby, ga bs dipake darurat aplikasi ini, dan ga tau krn error loading message itu bisa balikin saldo gw yg udh kepotong lg apa ngga, 30rb doang emang kl d kali berapa org dlm sehari yg error gt mo chat dokternya,menang bnyk app ni.",1
"Sangat Kecewa dengan aplikasi ini, saya membuat pesanan obat dan di ACC setelah beberapa saat, tapi karena jarak apotik dengan tempat tinggal saya terlalu jauh maka saya putuskan untuk cancel, dikarenakan alasan saya kasihan dengan driver, setelah pesanan tercancel ternyata dana gopay saya terpotong dengan nominal yg lumayan besar dan tidak di refund kembali, tolong berhati hati saat menggunakan aplikasi ini, waspada, jangan sampai anda mengalami hal mengecewakan seperti yg saya alami sendiri.",1
"CS tidak responsible sama sekali mengenai refund, pesanan obat saya di batalkan oleh server,. tapi mengenai refund tidak ada email konfirmasi. Dan hanya balasan pesan otomatis tanpa penanganan lebih lanjut. sangat mengecewakan!! Lewat 1 Minggu setelah pemesanan, ini nama nya penimbunan dana ilegal dong. Di tengah pandemi ini masih saja ada oknum curang.",2
"Sangat membantu disaat darurat selain harga yg dikenakan hanya harga barang yg dibeli, kadang dapat diskon, tanpa biaya kirim. Semoga semakin banyak digunakan orang khususnya yg sdg sakit, dpt order langsung tanpa bantuan org lain, selain HALODOC serta GO-JEK. Terimakasih 🙏🏼🙏🏼🙏🏼",5
"tbh aku suka banget aplikasi ini. Karena sangat memudahkan kalau sedang sakit dan nggak bisa keluar beli obat sendiri. sangat cocok untuk pemalas seperti aku. tapi aku punya kritik soal pengambilan obat dan sistem pencarian driver-nya. menurutku, pencarian apotek-nya agak terlalu jauh dari wilayah lokasi antar barang. sehingga driver kadang-kadang mengeluh ketika melakukan penjemputan obat (bahkan itu baru jemput obat belum antar ke lokasi tujuan). hari ini pesan obat untuk diantar ke kuningan timur jakarta selatan, dapat apotek di daerah cawang dan driver-nya ada di duren sawit. secara jarak ya mungkin maksimal 10km, tapi 10km di Jakarta makan waktu banget kan. jadi obatnya nggak bisa sampai dalam waktu 60 menit. itu kendala pertama, kendala kedua adalah ketika driver merasa lokasinya kejauhan, mereka pasti akan cancel. hari ini pesan obat tiga kali ganti driver. pesan jam 8 pagi dengan estimasi sampai jam 9, malah baru sampai jam 10.    mungkin perlu diperbanyak apotek partner supaya enggak terlalu jauh ambil ordernya. males dijutekin driver go-send. makin ke sini makin ambekan mereka. Anyong.",5
"Aplikasi yg sangat membantu, dengan hrga obat dan ongkir yg msh relatif terjangkau, , Ibu saya jd bisa mendapatkan obat setelah mencari2 bbrp apotek terdekat tdk ada, akirnya melalui halodoc q menemukannya.. terima kasih banyak..sukses slalu..dan sll mempertahankan hrga yg terjangkau.",5
"Sangat membantu , hanya saja mungkin akan lebih sangat membantu jika biayanya tidak segitu, karna terkadang kami punya kuota tapi belum tentu punya uang,, dan mungkin ada yg berpikiran 'daripada bayar segitu cuma buat konsultasi online, mending di pakai ke dokter terdekat' . Selebihnya, apk ini mantappppp",5
"Aplikasinya bagus, cuma ada minus. Sekedar informasi, bagi yg mau rapid test bikin janji di halodoc, kalian gk bakal dapat surat keterangan negatif covidnya . Lebih baik langsung ke rs dan ditanyain langsung.",4
"Aplikasi yang sangat bagus. Perlu dukungan dari pemerintah agar kesehatan masyarakat, khususnya yang kurang mampu dapat terbantu. Karena terkadang bila konsultasi menggunakan fasilitas B*JS dokter yang melayani agak ketus, tidak semangat, dan tidak ramah. Dengan aplikasi ini, kinerja dokter pun dapat terpantau dan ternilai. Terima kasih Halodoc, sukses selalu!",5
"Sangat membantu dikala membutuhkan diagnosis cepat terkait masalah kesehatan, pastinya virtual. Dokternya baik, ramah, responsif dan durasi chatnya juga lama, jadi tidak terburu2.. Salam sehat utk semua. Makasih",5
"Sdh brp tahun pakai halodoc, tp sebulan ini mau order koq ga bisa melakukan pembayaran (tulisannya transaksi kadaluwarsa) ga ngerti mksdnya bgmn. Sdh uninstal dan instal ulang sampai 3x ttp ga bisa transaksi orderan.",4
"Aplikasi halodoc ini sangat baguss.. mendaftar untuk masuk di apl ini sangat mudah tidak ribet, dokternya ramah dan cepat respon, gratis chatan sama dokternya, dokternya juga lengkap sama dokter spesialisnya. Bahkan jam 10 malam saya masih dilayani, pertanyaan saya dijawab dengan detail. Salutt.. buat apl ini 👍👍👍👍👍",5
Kok jadi ragu. Ini aplikasi dokter pertama seinget saya yang sering di iklankan. Tp masa aplikasi pelayanan kesehatan banyak melakukan tindakan penipuan dengan modus yang beragam. Nanti saya review kembali jika memang cs dan proses pengirim plus pembayaran sudah membaik.,1
"Aplikasi Ok lah, cepat Sangat terbantu n respon utk obat2 cepat ditampilkan n sayang utk obat 5 jenis harus gunakan 3 x pengantaran, jd biaya kurir besar n harga obat knapa tdk stabil, berubah2, bahkan sy baru 7/8 menit utk topup, eehh harga obat SDH naik. Smoga kedepannya bisa LBH baik. Trimakasih.🙏",5
Pesan obatnya super lama pelayanan obat kurang memadai dan kurang cepat. Pilihan pengiriman tidak bnyak terpaksa pilih pengiriman reguler yg super lama. Bagi yg segera btuh obat dan pengiriman butuh ekspedisi pemesanan obat tidak dianjurkan,1
"Sungguh sangat membantu... Cuma klo buat konsultasi yang berbayar saya belum. Mengerti gimana cara bayarnya soalnya saya ga punya aplikasi gopay, tolong untuk pembayaran di perbanyak pilihannya misal bayar via alfa atau transfer langsung",5
Selamat siang ... Saya baru nerima hasil test PCR saya ..tapi ketika buka aplikasi dan melihat hasil test ... Aplikasi tersebut keluar sendiri ..dan balik ke menu beranda .. bisa tolong kirim via email .. Dengan cover english.. Terimakasih..,5
"Pesan obat praktis & cepat, ga perlu mampir beberapa apotek buat beli obat langsung dicariin stoknya. Ditambah apps ini bisa mencantumkan resep dokter juga. Sangat bermanfaat",5
Sangat terbaru banget dengan aplikasi ini. Pengiriman cepat dan bekerja sama dgn apotek terpecaya. Banyak pilihan dokter dan sy yg nakes tahu obat2 yg selalu diberi tokcer punya. Terimakasih yg buat aplikasi ini.,5
"Lumayan membantu disaat tdk bisa keluar rumah. Saran buat masukan pengembangan aplikasinya, saat login melalui web, konfirmasi No. HP yg dikirim melalui HP, waktunya hanya 25 detik, Seriously? Bahkan, SMS nya belum di terima, waktunya sdh habis.",5
"bagus untuk konsultasi, pertnyaan di jawab dengan cepat, tapi sayang masalah saldo nya ,tolong di adakan melakukan pembayaran/mengisi saldo lewat alfa,indomaret,dsb...",5
"Bberapa kali konsultasi, dokternya ada yg slow respon, ada juga yg fast respon. Waktunya memang 30 menit, tapi kadang baru aja 10 menit berlalu dokternya buru2 mengakhiri percakapan, padahal saya masih mikir apa lagi yg mau saya tanyakan terkait keluhan saya. Jadi kurang puas dengan pelayanannya, krn langsung di endchat.",3
Pembodohan 😂 Udah bayar. Nyambung ke dokternya laama. Belum juga nyambung. Cuma di kembali ke menu tiba² aja percakapan berakhir. Hilang sudah uang 85rb dg sia2. Aplikasi ga jelas. Msh jelas aplikasi sblh. Murah jelas. Di keluarin dr aplikasi jg msh dlm sesi percakapan kalo kita belum mengakhiri percakapan. Plus jangan pake. Unfaedah!!,1
"Kalau dokternya tidak standby tolong jangan ditampilkan, saya kira kalau dibatalkan oleh system bakal ke refund otomatis ternyata tidak dan juga harusnya ada rate buat dokter yg suka batal itu biar bisa langsung di rate 1, masa tidak sekali dua kali selalu dibatalkan oleh sistem giliran inget kalau belum di refund ternyata gabisa di refund kalo sudah lwt dari 7 hari, ga semua orang selalu mantau saldo nya sudah ke refund atau belum",1
Sengaja daftar vaksin di halodok biar cepet. Dibilang datang 30 menit lebih awal Pas sampe puskemas kebayoran lama tetep harus antri. Nunggu 2 jam ngaret bener. Emangnya pihak halodok sama puskesnya gak kordinasi lagi. Terus ngapain daftar di app halodok kalo ujungnya ujungnya harus antri juga sama yg gak daftar di aplikasi.,1
"Tolong ditingkatkan lg sistem nya, bila dibatalkan secara otomatis dari sistem dikarenakan pemesanan belum terproses sampai akhir, setidaknya diberi notif atau pengingat apalah supaya bisa dilanjutkan dan saya yang tidak tahu salahnya dimana jadi paham dan tidak menunggu. Terimakasih.",2
"5 bintang karena drivernya selalu ada disaat dibutuhkan. Kalau pun ada masalah selalu diberitahu sblmnya. Drivernya ramah, pernah sekali ada yg marah2 krn salah kasih lokasi tujuan. But it's my mistake. Thank u halodoc",5
"Sangat membantu, apalagi saya punya asuransi FWD jadi gratis semua dr dokter umum, dokter spesialis (selain psikolog dan psikiater) dan nebus obatnya pun gratis (sejauh ini sih gatau yg mahal² gmn). Sayangnya, saya kesulitan chat drivernya. Skrg jamannya Wa atau bikin menu untuk chat langsung dg drivernya seperti aplikasi g*jek dan Gra** sehingga saya bisa langsung chat tanpa harus via sms atau telfon biasa. Jadi ribet, iya kalau punya pulsa, kalau nggak kan jadi bingung mau hubungi drivernya.",3
"Sangat membantu bagi pasien dan dokter.. Bisa konsultasi dengan mudah, beli obat dengan mudah tanpa ribet, udah gitu gratis ongkir lagi.. bisa bayar pake COD (harga barang harus diatas 10rb rupiah), ato kalo ngga bisa pake go pay / kredit & debit.. recommended banget!",5
"Aplikasi nya membantu, akan dpat free untuk pertama kali, selanjut nya berbayar untuk konsul, namun tidak terlalu mahal.. kendala untuk saya adalah saat mau download selalu gagal sampai 8x pas 9x nya baru berhasil terdownload",4
"Sangat membantu, karena kita berkonsultasi dengan dokter langsung dan benar-benar detail. Dokternya pun ramah sekali. Jadi kita tidak konsultasi dg komputer yang otomatis menjawab pertanyaan umum tapi pertanyaan khusus pun bisa dijawab karena dg dokter langsung yang sangat berpengalaman. Info dokter dan riwayatnya pun lengkap. Sukses terus Halodoc, sangat membantu banyak orang 👍👍👍",5
"Saat selesai melakukan pembayaran dan sukses terpotong saldo saya, eh dokternya malah sibuk. Pengembalian dana katanya butuh waktu hingga 14 hari, sudah terhitung 14 hari kok belum masuk,, ternyata harus konfirmasi ke pihak bank terkait. Duh kirain otomatis dana dikembalikan dan masuk ke rekening, ternyata harus konfirmasi ke bank dulu. Ribet. Tolong permudah dong klo refund. Soalnya tidak semua orang dekat rumahnya dengan bank🙏",2
"Kecewa pake aplikasi ini. Seharusnya mempermudah penggunanya, ini malah mempersulit. Saya daftar SWAB PCR, mau ngecek hasil testnya. Sedangkan kita harus menunggu menerima notif sms. Udah 3 hr kerja, tp blm ada notif smsnya. Terpaksa nanya ke RS deh perihal hasil test.",2
Kurang lengkap metode pembayarannya gk bisa langsung transfer dan gak bisa lewat dana. Yg ingin menggunakan aplikasi ini itu harus orng2 yg smart pakai handphone dan teknologi buat orng awam menurutku kurang sekali. Kalau lngsung tf kan enak keluar langsung kode pembayarannya atau langsng terhubung ke dana jd langsung bayar. Kalo gini ribet mau pake gojek2 hadehhhhhhhh,1
"Cukup praktis dan memudahkan saya di tempat yg tdk tersedia dokter specialist. Hanya waktu aja yg kurang, apalagi kalau dokternya banyak pasien. Mungkin bisa disesuaikan waktunya dengan jumlah pasien dokter saat mulai online. Tapi secara keseluruhan sangat membantu",5
"Sangat terbaik, saran untuk masukan saja sebaiknya kasih fitur chat dgn pengemudi serta letak apotiknya dikarenakan kesian bapak ojol yg jauh untuk mengantar obatnya. Btw pengalaman pribadi ya soalnya jauh sekali hrs antar ke tempat saya. Terimakasih ya.",5
"Harganya berubah saat update keranjang belanja. Harganya juga mahal. Biaya layanan juga. Pilihan pembayaran pun tdk bisa tunai. Harga setelah order juga bisa berubah dgn alasan harganya tdk update di aplikasi. Orang sakit bukannya dibantu, tapi malah dimanfaatkan dgn harga yg Lbh mahal dibanding harga normal di apotik. Kalo sy sih tdk rekomendasi.",1
"Super error dan aplikasi sakit. Saya pikir internal halodoc juga perlu diobati. Dua kali saya chat dengan dokter tapi tidak bisa saya respon, karena tidak ada interface untuk balas pesan dokter, saya yang terkesan gaptek dan sudah terpotong biaya konsultasi. Tidak recommended",1
"Aplikasi halodoc sangat bermanfaat sekali, respon dokternya sangat cepat, bahkan di hari libur (minggu), setidaknnya gak bingung sakit yg lg dihadapi, gak perlu nanya google, kup buka aplikasi HALODOC tinggal pilih dokter yg ingin di konsultasikan swsuai dengan kondisi sakit yg lagi di hadapi. terima kasih Halodoc.",4
"Sangat kesulitan memesan obat via halodoc, harga berbeda dari aplikasi, 1 pesanan tiba-tiba masuk ke 3 driver yang berbeda, tapi di aplikasi cuma tertera 1 orderan. Ditambah orderan sisanya tetap ada di driver dan tidak bisa dicancel",2
"Jadwal udah brpa x berubah. .dan belum juga tau kapan untuk vaksin kedua udah lebih dari 28 hari harusnya jadwalnya tanggal 16 Juli dan sekarang udah tanggl 4 Agustus tp belum juga masih jadwal diubah diaplikasi,terus sampai kapan tu jadwal biar kelar,,kirain stlh menginstal aplikasi ini meprmdah,, malah jadi rumit,,tdk diterima vaksin kedua kemana mana,,karna alasan merka dimana vaksin pertama hrs ketmpt itu lagi ambil dosis kedua,,sbnarnya fungsi aplikasi ini apa? Mempermudah atau mmprsulit???",1
"Untuk apps nya cukup baik mudah di gunakan. Untuk pelayanan dokter masih agak kurang, karena baru bs chat, saran saya di tingkatkan lg supaya bisa video call atau telpon karena agak repot ya kalau hanya chat tertulis lbh akurat kalau bs konsultasi via suara. Untuk pelayanan obat juga agak kurang karena terkadang apotik agak jauh, kasihan driver nya. Semoga bs di tingkatkan lagi.",4
"Semuanya bagus dan mudah, tapi yang ga mudah itu nebus obatnya butuhnya sekarang tapi adanya ditempat yang jauh butuh berhari2 untuk sampai, kenaap obat yang membutuhkan resep dokter hanya boleh di ambil di aplikasi? Kan ga smua kota ada apotek yang terafiliasi sma halodoc apalagi kota kecil, jadi kaya percuma sakitnya kapan minum obatnya kapan",4
"Sangat-sangat membantu. Apalagi disaat kita sedang terbatas jarak & waktu (malam hari, rumah jauh dari rs) tetapi butuh informasi cepat dari ahlinya 👍👍👍.",5
"Install karena di mintain tolong sama sales halodoc yang bikin eveht di kampus, katanya dapet produk harga 30rb jadi 5rb. Sudah di order malah 2 hari kemudian di cancel halodoc, pas di order lagi udah ga promo wkwk. Temen2 juga pada ke cancek katanya wkwk. Bukan masalah duitnya tapi cara nyari orang buat install aplikasinya kocak wkwk",1
"Habis konsul mau langsung nebus obat, soalnya sudah gak kuat sama nahan sakit, Eh malah 2x dong pengiriman saya dibatalkan. Tolong lh diperbaiki lagi, kami yang tinggal di pedalaman sulit buat nyari dokter. Ini sudah bagus ada aplikasinya eh malah obatnya yang susah.",2
"Sumpah uang ku terpotong 30rb.. padahal rusak di aplikasinya, belum bisa konsultasi.. sampe aku restart hp.. uninstall apk nya juga udh.. log out juga udh , tetap g bisa konsultasi dan udah di bayar.. trs tbtb konsultasi berakhir.. uang g kembali.. padahal rusak di apk nya.. APK NGEKORUP KALI YA!!!! JIJIK!!!!!",1
"Sebelumnya, aku mau berterimakasih ke Halodoc karena adanya apk ini jerawatku yang sudah 2-3 tahun di wajah mulai membaik. Tapi, masih banyak bug/error. Jadi, aku beli paket diamond untuk chat dr. SpKk . 180k untuk 5 kali Konsul. Terhitung aku Konsul bulan 12. Seharusnya kuponnya bisa sampai bulan 4 (Maret) kalau masa aktifnya malah sampai bulan Mei karena 6 bulan. Tapi pas aku mau jadwalkan Konsul ke 5 bulan April, di apk katanya habis. Jadi, mohon diperbaiki. apalagi sekarang Konsul naik 5k.🙏",4
